Date,Open,High,Low,Close,Adj Close,Volume,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,decision,decision1,decision2,decision3,decision4,decision5,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,#NAME?,#NAME?,High.1,Low.1,Daily_Return,Cumulative_Return,Sentiment_Diff,Price_Sentiment_Interaction,Month,Decision6
2018-12-01,2790.5,2800.18,2346.58,2506.85,2506.85,84162180000,-253.32,0,253.32,18.83285714,32.74214286,0,1,0,0,0,0,0.338816,0.266447,0.394737,1,0.3324345,-0.055921,0.375266258,0.476666611,0.273865906,2744,2631.09,-0.091776956,0.879473056,-0.055921,-85.82886912,12,2
2018-12-03,2790.5,2800.18,2773.38,2790.37,2790.37,4221580000,283.52,283.52,0,37.04,32.74214286,1,1,0,0,1,0,0.338816,0.266447,0.394737,1,0.3324345,-0.055921,0.375266258,0.476666611,0.273865906,2744,2631.09,0.113098111,0.978939798,-0.055921,96.06111232,12,1
2018-12-04,2782.43,2785.93,2697.18,2700.06,2700.06,4515710000,66.98,66.98,0,41.39071429,40.72428571,0,1,0,0,1,0,0.338816,0.266447,0.394737,1,0.3324345,-0.055921,0.375266258,0.476666611,0.273865906,2744,2631.09,-0.032364884,0.947256525,-0.055921,22.69389568,12,1
2018-12-06,2663.51,2696.15,2621.53,2695.95,2695.95,5180430000,-4.11,0,4.11,41.39071429,36.86285714,1,1,0,0,1,0,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.375266258,0.476666611,0.273865906,2800.18,2655.89,-0.001522188,0.945814623,0.074468,-1.55946963,12,1
2018-12-07,2691.26,2708.54,2623.14,2633.08,2633.08,4242240000,-62.87,0,62.87,40.72428571,41.35357143,0,1,0,0,0,0,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.375266258,0.476666611,0.273865906,2800.18,2655.89,-0.023320165,0.923758069,0.074468,-23.85495271,12,1
2018-12-10,2630.86,2647.51,2583.23,2637.72,2637.72,4162880000,4.64,4.64,0,40.48142857,41.35357143,1,1,0,0,0,0,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.375266258,0.476666611,0.273865906,2800.18,2655.89,0.001762195,0.925385911,0.074468,1.76056912,12,0
2018-12-11,2664.44,2674.35,2621.3,2636.78,2636.78,3963440000,36.83,36.83,0,40.19142857,42.81071429,0,1,0,0,0,0,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.375266258,0.476666611,0.273865906,2800.18,2655.89,-0.000356368,0.925056132,0.074468,13.97451739,12,0
2018-12-12,2658.23,2685.44,2650.26,2651.07,2651.07,4029300000,14.29,14.29,0,35.01785714,42.81071429,0,1,0,0,0,0,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.375266258,0.476666611,0.273865906,2800.18,2655.89,0.005419489,0.930069464,0.074468,5.42209757,12,0
2018-12-13,2658.7,2670.19,2637.27,2650.54,2650.54,3978340000,-0.53,0,0.53,35.01785714,37.27714286,0,1,0,0,0,0,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.375266258,0.476666611,0.273865906,2785.93,2583.23,-0.000199919,0.929883525,-0.279661,-0.1107912,12,2
2018-12-14,2629.68,2635.07,2593.84,2599.95,2599.95,4064370000,-50.59,0,50.59,30.61642857,40.89071429,0,1,0,0,0,0,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.375266258,0.476666611,0.273865906,2785.93,2583.23,-0.019086677,0.912135139,-0.279661,-10.5753336,12,2
2018-12-17,2590.75,2601.13,2530.54,2545.94,2545.94,4661420000,-54.01,0,54.01,30.61642857,44.32071429,0,1,0,0,0,0,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.375266258,0.476666611,0.273865906,2785.93,2583.23,-0.020773476,0.893186921,-0.279661,-11.2902504,12,2
2018-12-18,2559.9,2573.99,2528.71,2546.16,2546.16,4519190000,129.54,129.54,0,38.27142857,35.46357143,0,1,0,0,0,0,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.375266258,0.476666611,0.273865906,2785.93,2583.23,8.64E-05,0.893264103,-0.279661,27.0790416,12,1
2018-12-19,2547.05,2585.29,2488.96,2506.96,2506.96,5152830000,-39.2,0,39.2,18.02,38.26357143,0,1,1,0,0,0,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.375266258,0.476666611,0.273865906,2785.93,2583.23,-0.015395733,0.879511647,-0.279661,-8.194368,12,2
2018-12-20,2496.77,2509.63,2441.18,2467.42,2467.42,5619780000,-39.54,0,39.54,18.02,29.85285714,0,1,1,0,0,0,0.248649,0.278378,0.472973,1,0.32143675,-0.224324,0.375266258,0.476666611,0.273865906,2685.44,2488.96,-0.015772091,0.86563991,-0.224324,-9.83158146,12,2
2018-12-21,2465.38,2504.41,2408.55,2416.62,2416.62,7657890000,-50.8,0,50.8,13.23571429,33.48142857,0,1,1,0,0,1,0.248649,0.278378,0.472973,1,0.32143675,-0.224324,0.375266258,0.476666611,0.273865906,2685.44,2488.96,-0.020588307,0.84781785,-0.224324,-12.6313692,12,2
2018-12-24,2400.56,2410.34,2351.1,2351.1,2351.1,2613670000,-65.52,0,65.52,13.23571429,37.86785714,0,1,1,0,0,1,0.248649,0.278378,0.472973,1,0.32143675,-0.224324,0.375266258,0.476666611,0.273865906,2685.44,2488.96,-0.027112248,0.824831603,-0.224324,-16.29148248,12,2
2018-12-26,2363.12,2467.76,2346.58,2467.7,2467.7,4249740000,-18.04,0,18.04,22.52142857,34.66571429,1,1,1,0,0,0,0.248649,0.278378,0.472973,1,0.32143675,-0.224324,0.375266258,0.476666611,0.273865906,2685.44,2488.96,0.049593807,0.865738142,-0.224324,-4.48562796,12,2
2018-12-27,2442.5,2489.1,2397.94,2488.83,2488.83,4139010000,21.13,21.13,0,24.03071429,31.96785714,1,1,1,0,0,0,0.315476,0.181548,0.502976,1,0.3134575,-0.1875,0.375266258,0.476666611,0.273865906,2585.29,2346.58,0.008562629,0.873151137,-0.1875,6.66600788,12,1
2018-12-28,2498.77,2520.27,2472.89,2485.74,2485.74,3728440000,-3.09,0,3.09,21.4,32.18857143,0,1,1,0,0,0,0.315476,0.181548,0.502976,1,0.3134575,-0.1875,0.375266258,0.476666611,0.273865906,2585.29,2346.58,-0.001241547,0.872067078,-0.1875,-0.97482084,12,2
2018-12-31,2498.94,2509.24,2482.82,2506.85,2506.85,3461920000,21.11,21.11,0,21.88714286,32.18857143,1,1,1,0,1,0,0.315476,0.181548,0.502976,1,0.3134575,-0.1875,0.375266258,0.476666611,0.273865906,2585.29,2346.58,0.008492441,0.879473056,-0.1875,6.65969836,12,1
2019-01-01,2476.96,2708.95,2443.96,2704.1,2704.1,80859870000,172.16,172.16,0,35.97642857,28.53714286,1,1,0,0,1,0,0.315476,0.181548,0.502976,1,0.3134575,-0.1875,0.375266258,0.476666611,0.273865906,2585.29,2346.58,0.078684405,0.94867387,-0.1875,54.31234816,1,1
2019-01-02,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000,-194.07,0,194.07,35.97642857,38.54142857,1,1,0,0,1,0,0.315476,0.181548,0.502976,1,0.3134575,-0.1875,0.375266258,0.476666611,0.273865906,2585.29,2346.58,-0.071768796,0.880588689,-0.1875,-61.22442732,1,2
2019-01-03,2491.92,2493.14,2443.96,2447.89,2447.89,3858830000,-62.14,0,62.14,35.97642857,33.74285714,0,1,0,0,1,0,0.330189,0.242138,0.427673,1,0.303125625,-0.097484,0.375266258,0.476666611,0.273865906,2520.27,2346.58,-0.024756676,0.85878824,-0.097484,-20.51794446,1,2
2019-01-04,2474.33,2538.07,2474.33,2531.94,2531.94,4234140000,84.05,84.05,0,32.72714286,33.74285714,1,1,0,0,1,0,0.330189,0.242138,0.427673,1,0.303125625,-0.097484,0.375266258,0.476666611,0.273865906,2520.27,2346.58,0.034335693,0.88827533,-0.097484,27.75238545,1,1
2019-01-07,2535.61,2566.16,2524.56,2549.69,2549.69,4133120000,17.75,17.75,0,33.995,30.94285714,1,1,0,0,1,0,0.330189,0.242138,0.427673,1,0.303125625,-0.097484,0.375266258,0.476666611,0.273865906,2520.27,2346.58,0.007010435,0.894502526,-0.097484,5.86085475,1,1
2019-01-08,2568.11,2579.82,2547.56,2574.41,2574.41,4120060000,-21.85,0,21.85,37.32142857,26.05071429,1,1,0,0,1,0,0.330189,0.242138,0.427673,1,0.303125625,-0.097484,0.375266258,0.476666611,0.273865906,2520.27,2346.58,0.009695296,0.903174993,-0.097484,-7.21462965,1,2
2019-01-09,2580,2595.32,2568.89,2584.96,2584.96,4088740000,10.55,10.55,0,38.075,21.37071429,1,1,0,0,1,0,0.330189,0.242138,0.427673,1,0.303125625,-0.097484,0.375266258,0.476666611,0.273865906,2520.27,2346.58,0.004098026,0.906876228,-0.097484,3.48349395,1,1
2019-01-10,2573.51,2597.82,2562.02,2596.64,2596.64,3721300000,11.68,11.68,0,29.29214286,21.37071429,1,1,0,0,1,0,0.384615,0.321678,0.293706,0.999999,0.307342875,0.090909,0.375266258,0.476666611,0.273865906,2595.32,2443.96,0.004518445,0.910973898,0.090909,4.4923032,1,0
2019-01-11,2588.11,2596.27,2577.4,2596.26,2596.26,3447460000,-0.38,0,0.38,29.29214286,20.10928571,1,1,0,0,1,0,0.384615,0.321678,0.293706,0.999999,0.307342875,0.090909,0.375266258,0.476666611,0.273865906,2595.32,2443.96,-0.000146343,0.910840584,0.090909,-0.1461537,1,1
2019-01-14,2580.31,2589.32,2570.41,2582.61,2582.61,3689370000,-13.65,0,13.65,27.78285714,21.08428571,1,1,0,0,1,0,0.384615,0.321678,0.293706,0.999999,0.307342875,0.090909,0.375266258,0.476666611,0.273865906,2595.32,2443.96,-0.005257563,0.906051782,0.090909,-5.24999475,1,1
2019-01-15,2585.1,2613.08,2585.1,2610.3,2610.3,3601180000,-60.41,0,60.41,32.56785714,25.17857143,1,1,1,0,1,0,0.384615,0.321678,0.293706,0.999999,0.307342875,0.090909,0.375266258,0.476666611,0.273865906,2595.32,2443.96,0.010721712,0.915766208,0.090909,-23.23459215,1,1
2019-01-16,2614.75,2625.76,2612.68,2616.1,2616.1,3882180000,5.8,5.8,0,31.19,25.17857143,0,1,1,0,1,0,0.384615,0.321678,0.293706,0.999999,0.307342875,0.090909,0.375266258,0.476666611,0.273865906,2595.32,2443.96,0.002221967,0.91780101,0.090909,2.230767,1,0
2019-01-17,2609.28,2645.06,2606.36,2635.96,2635.96,3802410000,19.86,19.86,0,20.31142857,25.17857143,1,1,1,0,1,0,0.335347,0.302115,0.362538,1,0.317695625,-0.027191,0.375266258,0.476666611,0.273865906,2625.76,2562.02,0.007591453,0.924768454,-0.027191,6.65999142,1,1
2019-01-18,2651.27,2675.47,2647.58,2670.71,2670.71,4009010000,34.75,34.75,0,22.79357143,11.31642857,1,1,0,0,1,0,0.335347,0.302115,0.362538,1,0.317695625,-0.027191,0.375266258,0.476666611,0.273865906,2625.76,2562.02,0.013183053,0.936959725,-0.027191,11.65330825,1,1
2019-01-21,2657.88,2672.38,2612.86,2664.76,2664.76,14552950000,-5.95,0,5.95,22.79357143,7.302857143,1,1,0,0,1,0,0.335347,0.302115,0.362538,1,0.317695625,-0.027191,0.375266258,0.476666611,0.273865906,2625.76,2562.02,-0.002227872,0.934872299,-0.027191,-1.99531465,1,2
2019-01-22,2657.88,2657.88,2617.27,2632.9,2632.9,3923950000,-31.86,0,31.86,16.79,9.578571429,0,1,0,0,1,0,0.335347,0.302115,0.362538,1,0.317695625,-0.027191,0.375266258,0.476666611,0.273865906,2625.76,2562.02,-0.011956049,0.92369492,-0.027191,-10.68415542,1,2
2019-01-23,2643.48,2653.19,2612.86,2638.7,2638.7,3358770000,5.8,5.8,0,15.93642857,9.578571429,1,1,0,0,1,0,0.335347,0.302115,0.362538,1,0.317695625,-0.027191,0.375266258,0.476666611,0.273865906,2625.76,2562.02,0.002202894,0.925729722,-0.027191,1.9450126,1,1
2019-01-24,2638.84,2647.2,2627.01,2642.33,2642.33,3449230000,3.63,3.63,0,12.86928571,9.578571429,1,1,0,0,1,0,0.37659,0.300254,0.323155,0.999999,0.322417375,0.053435,0.375266258,0.476666611,0.273865906,2675.47,2585.1,0.001375677,0.927003228,0.053435,1.3670217,1,0
2019-01-25,2657.44,2672.38,2657.33,2664.76,2664.76,3821000000,22.43,22.43,0,14.47142857,8.017857143,0,1,0,0,1,0,0.37659,0.300254,0.323155,0.999999,0.322417375,0.053435,0.375266258,0.476666611,0.273865906,2675.47,2585.1,0.00848872,0.934872299,0.053435,8.4469137,1,0
2019-01-28,2644.97,2644.97,2624.06,2643.85,2643.85,3630820000,-20.91,0,20.91,13.71785714,9.511428571,1,1,0,0,1,0,0.37659,0.300254,0.323155,0.999999,0.322417375,0.053435,0.375266258,0.476666611,0.273865906,2675.47,2585.1,-0.007846861,0.927536486,0.053435,-7.8744969,1,1
2019-01-29,2644.89,2650.93,2631.05,2640,2640,3518070000,-66.53,0,66.53,17.36071429,14.23642857,0,1,0,0,1,0,0.37659,0.300254,0.323155,0.999999,0.322417375,0.053435,0.375266258,0.476666611,0.273865906,2675.47,2585.1,-0.00145621,0.926185798,0.053435,-25.0545327,1,1
2019-01-30,2653.62,2690.44,2648.34,2681.05,2681.05,3883270000,41.05,41.05,0,20.29285714,13.26142857,1,1,0,0,1,0,0.37659,0.300254,0.323155,0.999999,0.322417375,0.053435,0.375266258,0.476666611,0.273865906,2675.47,2585.1,0.015549242,0.940587286,0.053435,15.4590195,1,0
2019-01-31,2685.49,2708.95,2678.65,2704.1,2704.1,4953800000,23.05,23.05,0,15.64642857,13.26142857,1,1,0,0,1,0,0.317568,0.364865,0.317568,1.000001,0.31468425,0,0.375266258,0.476666611,0.273865906,2690.44,2612.86,0.008597378,0.94867387,0,7.3199424,1,1
2019-02-01,2702.32,2716.66,2696.88,2706.53,2706.53,3782490000,2.43,2.43,0,15.82,8.946428571,0,1,0,0,1,0,0.317568,0.364865,0.317568,1.000001,0.31468425,0,0.375266258,0.476666611,0.273865906,2690.44,2612.86,0.000898635,0.949526382,0,0.77169024,2,1
2019-02-04,2706.49,2724.99,2698.75,2724.87,2724.87,3369450000,-59.62,0,59.62,19.55571429,13.205,1,1,0,0,1,0,0.317568,0.364865,0.317568,1.000001,0.31468425,0,0.375266258,0.476666611,0.273865906,2690.44,2612.86,0.006776204,0.955960567,0,-18.93340416,2,1
2019-02-05,2728.34,2738.98,2724.03,2737.7,2737.7,3597620000,29.82,29.82,0,19.20357143,13.99357143,1,1,0,0,1,0,0.317568,0.364865,0.317568,1.000001,0.31468425,0,0.375266258,0.476666611,0.273865906,2690.44,2612.86,0.004708482,0.96046169,0,9.46987776,2,1
2019-02-06,2735.05,2738.08,2724.15,2731.61,2731.61,3486590000,-6.09,0,6.09,19.20357143,12.15285714,1,1,0,0,1,0,0.317568,0.364865,0.317568,1.000001,0.31468425,0,0.375266258,0.476666611,0.273865906,2690.44,2612.86,-0.002224495,0.958325147,0,-1.93398912,2,1
2019-02-07,2717.53,2719.32,2687.26,2706.05,2706.05,4114040000,-25.56,0,25.56,18.78928571,13.97857143,1,1,0,0,1,0,0.398734,0.373418,0.227848,1,0.338396,0.170886,0.375266258,0.476666611,0.273865906,2738.98,2648.34,-0.009357119,0.949357985,0.170886,-10.19164104,2,1
2019-02-08,2692.36,2708.07,2681.83,2707.88,2707.88,3649510000,1.83,1.83,0,18.66071429,13.97857143,1,1,0,0,0,0,0.398734,0.373418,0.227848,1,0.338396,0.170886,0.375266258,0.476666611,0.273865906,2738.98,2648.34,0.000676262,0.95,0.170886,0.72968322,2,0
2019-02-11,2712.4,2718.05,2703.79,2709.8,2709.8,3395330000,1.92,1.92,0,17.19571429,13.97857143,0,1,0,0,0,0,0.398734,0.373418,0.227848,1,0.338396,0.170886,0.375266258,0.476666611,0.273865906,2738.98,2648.34,0.000709042,0.95067359,0.170886,0.76556928,2,0
2019-02-12,2722.61,2748.19,2722.61,2744.73,2744.73,3843020000,-30.87,0,30.87,17.41857143,14.69,1,1,0,0,1,0,0.398734,0.373418,0.227848,1,0.338396,0.170886,0.375266258,0.476666611,0.273865906,2738.98,2648.34,0.01289025,0.96292801,0.170886,-12.30891858,2,1
2019-02-13,2750.3,2761.85,2748.63,2753.03,2753.03,3684910000,8.3,8.3,0,18.01142857,9.937857143,0,1,0,0,1,0,0.398734,0.373418,0.227848,1,0.338396,0.170886,0.375266258,0.476666611,0.273865906,2738.98,2648.34,0.003023977,0.965839882,0.170886,3.3094922,2,0
2019-02-14,2743.5,2757.9,2731.23,2745.73,2745.73,3845390000,-7.3,0,7.3,15.07928571,10.45928571,1,1,0,0,0,0,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.375266258,0.476666611,0.273865906,2761.85,2681.83,-0.002651624,0.963278838,0.100295,-2.5625336,2,1
2019-02-15,2760.24,2775.66,2760.24,2775.6,2775.6,3648680000,29.87,29.87,0,15.56642857,10.45928571,1,1,0,0,1,0,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.375266258,0.476666611,0.273865906,2761.85,2681.83,0.01087871,0.973758069,0.100295,10.48532584,2,1
2019-02-18,2769.28,2794.2,2764.55,2792.67,2792.67,14467710000,17.07,17.07,0,16.61214286,10.45928571,1,1,1,0,1,0,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.375266258,0.476666611,0.273865906,2761.85,2681.83,0.006150022,0.979746702,0.100295,5.99211624,2,1
2019-02-19,2769.28,2787.33,2767.29,2779.76,2779.76,3535270000,-12.91,0,12.91,11.04357143,11.38142857,1,1,1,0,1,0,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.375266258,0.476666611,0.273865906,2761.85,2681.83,-0.004622816,0.975217513,0.100295,-4.53182312,2,1
2019-02-20,2779.05,2789.88,2774.06,2784.7,2784.7,3904830000,4.94,4.94,0,11.39642857,7.122857143,1,1,0,0,1,0,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.375266258,0.476666611,0.273865906,2761.85,2681.83,0.001777132,0.976950603,0.100295,1.73409808,2,1
2019-02-21,2780.24,2781.58,2764.55,2774.88,2774.88,3598260000,-9.82,0,9.82,11.39642857,6.610714286,1,1,0,0,1,0,0.393189,0.352941,0.25387,1,0.360908,0.139319,0.375266258,0.476666611,0.273865906,2787.33,2703.79,-0.003526412,0.973505473,0.139319,-3.86111598,2,1
2019-02-22,2780.67,2794.2,2779.11,2792.67,2792.67,3429350000,17.79,17.79,0,10.53714286,6.610714286,1,1,0,0,1,0,0.393189,0.352941,0.25387,1,0.360908,0.139319,0.375266258,0.476666611,0.273865906,2787.33,2703.79,0.006411088,0.979746702,0.139319,6.99483231,2,0
2019-02-25,2804.35,2813.49,2794.99,2796.11,2796.11,3860260000,3.44,3.44,0,10.78285714,6.175714286,0,1,0,0,1,0,0.393189,0.352941,0.25387,1,0.360908,0.139319,0.375266258,0.476666611,0.273865906,2787.33,2703.79,0.001231796,0.98095355,0.139319,1.35257016,2,0
2019-02-26,2792.36,2803.12,2789.47,2793.9,2793.9,3676200000,-9.79,0,9.79,11.19357143,5.049285714,0,1,0,0,0,0,0.393189,0.352941,0.25387,1,0.360908,0.139319,0.375266258,0.476666611,0.273865906,2787.33,2703.79,-0.000790384,0.980178221,0.139319,-3.84932031,2,1
2019-02-27,2787.5,2795.76,2775.13,2792.38,2792.38,3771790000,-1.52,0,1.52,11.05642857,5.157857143,1,1,0,0,0,0,0.393189,0.352941,0.25387,1,0.360908,0.139319,0.375266258,0.476666611,0.273865906,2787.33,2703.79,-0.000544042,0.979644962,0.139319,-0.59764728,2,1
2019-02-28,2788.11,2793.73,2782.51,2784.49,2784.49,4445780000,-7.89,0,7.89,6.356428571,5.721428571,0,1,0,0,0,0,0.416327,0.383673,0.2,1,0.37167525,0.216327,0.375266258,0.476666611,0.273865906,2795.76,2764.55,-0.002825547,0.97687693,0.216327,-3.28482003,2,1
2019-03-01,2798.22,2808.02,2787.38,2803.69,2803.69,3994950000,19.2,19.2,0,7.727857143,3.516428571,1,1,0,0,0,0,0.416327,0.383673,0.2,1,0.37167525,0.216327,0.375266258,0.476666611,0.273865906,2795.76,2764.55,0.006895338,0.983612826,0.216327,7.9934784,3,0
2019-03-04,2814.37,2816.88,2767.66,2792.81,2792.81,3949730000,-41.59,0,41.59,9.328571429,5.965714286,1,1,0,0,0,0,0.416327,0.383673,0.2,1,0.37167525,0.216327,0.375266258,0.476666611,0.273865906,2795.76,2764.55,-0.0038806,0.979795818,0.216327,-17.31503993,3,1
2019-03-05,2794.41,2796.44,2782.97,2789.65,2789.65,3631380000,46.58,46.58,0,9.302857143,9.518571429,0,1,1,0,0,0,0.416327,0.383673,0.2,1,0.37167525,0.216327,0.375266258,0.476666611,0.273865906,2795.76,2764.55,-0.001131477,0.978687202,0.216327,19.39251166,3,0
2019-03-06,2790.27,2790.27,2768.69,2771.45,2771.45,3800180000,-18.2,0,18.2,9.302857143,9.896428571,0,1,1,0,0,0,0.416327,0.383673,0.2,1,0.37167525,0.216327,0.375266258,0.476666611,0.273865906,2795.76,2764.55,-0.006524116,0.972302133,0.216327,-7.5771514,3,1
2019-03-07,2766.53,2767.25,2739.09,2748.93,2748.93,3932150000,-22.52,0,22.52,8.95,11.505,0,1,1,0,0,0,0.37386,0.358663,0.267477,1,0.370330875,0.106383,0.375266258,0.476666611,0.273865906,2816.88,2767.66,-0.00812571,0.964401488,0.106383,-8.4193272,3,1
2019-03-08,2730.79,2744.13,2722.27,2743.07,2743.07,3424300000,-5.86,0,5.86,8.95,11.22214286,1,1,1,0,0,0,0.37386,0.358663,0.267477,1,0.370330875,0.106383,0.375266258,0.476666611,0.273865906,2816.88,2767.66,-0.002131739,0.962345636,0.106383,-2.1908196,3,1
2019-03-11,2747.61,2784,2747.61,2783.3,2783.3,3764850000,40.23,40.23,0,10.55285714,11.22214286,1,1,1,0,0,0,0.37386,0.358663,0.267477,1,0.370330875,0.106383,0.375266258,0.476666611,0.273865906,2816.88,2767.66,0.014666049,0.976459444,0.106383,15.0403878,3,0
2019-03-12,2787.34,2798.32,2786.73,2791.52,2791.52,3432340000,-30.96,0,30.96,12.56428571,13.43357143,0,1,1,0,0,0,0.37386,0.358663,0.267477,1,0.370330875,0.106383,0.375266258,0.476666611,0.273865906,2816.88,2767.66,0.002953329,0.97934325,0.106383,-11.5747056,3,1
2019-03-13,2799.78,2821.24,2799.78,2810.92,2810.92,3782250000,19.4,19.4,0,13.95,12.73428571,1,0,1,0,0,0,0.37386,0.358663,0.267477,1,0.370330875,0.106383,0.375266258,0.476666611,0.273865906,2816.88,2767.66,0.006949619,0.986149312,0.106383,7.252884,3,0
2019-03-14,2810.38,2815,2803.46,2808.48,2808.48,3505670000,-2.44,0,2.44,13.95,12.8,0,0,1,0,0,0,0.324232,0.365188,0.31058,1,0.3689415,0.013652,0.375266258,0.476666611,0.273865906,2821.24,2722.27,-0.000868043,0.985293292,0.013652,-0.79112608,3,1
2019-03-15,2810.79,2830.73,2810.79,2822.48,2822.48,5969780000,14,14,0,14.95,12.23642857,1,0,1,0,1,0,0.324232,0.365188,0.31058,1,0.3689415,0.013652,0.375266258,0.476666611,0.273865906,2821.24,2722.27,0.004984903,0.990204884,0.013652,4.539248,3,1
2019-03-18,2822.61,2835.41,2821.99,2832.94,2832.94,3620770000,10.46,10.46,0,14.32571429,12.23642857,1,0,1,0,1,0,0.324232,0.365188,0.31058,1,0.3689415,0.013652,0.375266258,0.476666611,0.273865906,2821.24,2722.27,0.003705961,0.993874544,0.013652,3.39146672,3,1
2019-03-19,2840.76,2852.42,2823.27,2832.57,2832.57,3650740000,31.86,31.86,0,14.40785714,11.56785714,0,0,0,0,1,0,0.324232,0.365188,0.31058,1,0.3689415,0.013652,0.375266258,0.476666611,0.273865906,2821.24,2722.27,-0.000130606,0.993744738,0.013652,10.33003152,3,1
2019-03-20,2831.34,2843.54,2812.43,2824.23,2824.23,3779160000,-8.34,0,8.34,14.40785714,8.610714286,0,0,0,0,1,0,0.324232,0.365188,0.31058,1,0.3689415,0.013652,0.375266258,0.476666611,0.273865906,2821.24,2722.27,-0.002944323,0.990818832,0.013652,-2.70409488,3,1
2019-03-21,2819.72,2860.31,2817.38,2854.88,2854.88,3612620000,30.65,30.65,0,13.27,8.610714286,1,0,0,0,1,0,0.373016,0.392857,0.234127,1,0.36849475,0.138889,0.375266258,0.476666611,0.273865906,2852.42,2799.78,0.010852516,1.001571709,0.138889,11.4329404,3,1
2019-03-22,2844.52,2846.16,2800.47,2800.71,2800.71,4253730000,-54.17,0,54.17,13.27,11.18,0,0,0,0,0,0,0.373016,0.392857,0.234127,1,0.36849475,0.138889,0.375266258,0.476666611,0.273865906,2852.42,2799.78,-0.018974528,0.982567359,0.138889,-20.20627672,3,1
2019-03-25,2796.01,2809.79,2785.02,2798.36,2798.36,3406110000,-2.35,0,2.35,13.27,9.739285714,1,0,0,0,0,0,0.373016,0.392857,0.234127,1,0.36849475,0.138889,0.375266258,0.476666611,0.273865906,2852.42,2799.78,-0.000839073,0.981742913,0.138889,-0.8765876,3,1
2019-03-26,2812.66,2829.87,2803.99,2818.46,2818.46,3288570000,-15.94,0,15.94,12.97071429,10.45928571,1,0,0,0,0,0,0.373016,0.392857,0.234127,1,0.36849475,0.138889,0.375266258,0.476666611,0.273865906,2852.42,2799.78,0.007182778,0.988794555,0.138889,-5.94587504,3,1
2019-03-27,2819.72,2825.56,2787.72,2805.37,2805.37,3422400000,-13.09,0,13.09,10.17214286,11.39428571,0,0,0,0,0,0,0.373016,0.392857,0.234127,1,0.36849475,0.138889,0.375266258,0.476666611,0.273865906,2852.42,2799.78,-0.00464438,0.984202217,0.138889,-4.88277944,3,1
2019-03-28,2809.4,2819.71,2798.77,2815.44,2815.44,3185460000,10.07,10.07,0,10.89142857,9.182857143,1,0,1,0,0,0,0.332,0.396,0.272,1,0.37029875,0.06,0.375266258,0.476666611,0.273865906,2860.31,2785.02,0.003589544,0.987735055,0.06,3.34324,3,1
2019-03-29,2828.27,2836.03,2819.23,2834.4,2834.4,3752520000,18.96,18.96,0,10.86,9.182857143,1,0,1,0,0,0,0.332,0.396,0.272,1,0.37029875,0.06,0.375266258,0.476666611,0.273865906,2860.31,2785.02,0.006734294,0.994386753,0.06,6.29472,3,1
2019-04-01,2848.63,2869.4,2848.63,2867.19,2867.19,3560090000,32.79,32.79,0,13.20214286,9.008571429,1,0,0,0,1,0,0.332,0.396,0.272,1,0.37029875,0.06,0.375266258,0.476666611,0.273865906,2860.31,2785.02,0.011568586,1.005890401,0.06,10.88628,4,1
2019-04-02,2868.24,2872.9,2858.75,2867.24,2867.24,3267210000,-78.59,0,78.59,17.07214286,12.32,1,0,0,0,1,0,0.332,0.396,0.272,1,0.37029875,0.06,0.375266258,0.476666611,0.273865906,2860.31,2785.02,1.74E-05,1.005907943,0.06,-26.09188,4,1
2019-04-03,2876.09,2885.25,2865.17,2873.4,2873.4,3570000000,6.16,6.16,0,15.23642857,12.32,0,1,0,0,1,0,0.332,0.396,0.272,1,0.37029875,0.06,0.375266258,0.476666611,0.273865906,2860.31,2785.02,0.002148408,1.008069043,0.06,2.04512,4,1
2019-04-04,2873.99,2881.28,2867.14,2879.39,2879.39,3038740000,5.99,5.99,0,15.66428571,11.72428571,1,1,0,0,1,0,0.350211,0.367089,0.2827,1,0.364233375,0.067511,0.375266258,0.476666611,0.273865906,2885.25,2787.72,0.002084638,1.010170502,0.067511,2.09776389,4,1
